person,filename,prompt_index,category,prompt,seed,identity_cosine_distance,face_size_px,passed,timestamp
me,me_0021.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10023,0.3871,232.6999969482422,True,2026-08-23T23:30:38.243315
me,me_0022.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10025,0.4333,259.6000061035156,True,2026-08-23T23:30:45.356414
me,me_0023.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10027,1.0,0.0,False,2026-08-23T23:30:52.447442
me,me_0023.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10028,1.0,0.0,False,2026-08-23T23:30:59.221438
me,me_0023.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10029,1.0,0.0,False,2026-08-23T23:31:06.242972
me,me_0023.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10030,0.4139,235.3000030517578,True,2026-08-23T23:31:13.582572
me,me_0024.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10024,1.0,0.0,False,2026-08-23T23:31:20.697773
me,me_0024.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10025,0.4005,246.8999938964844,True,2026-08-23T23:31:27.754473
me,me_0025.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10027,1.0,0.0,False,2026-08-23T23:31:34.665842
me,me_0025.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10028,1.0,0.0,False,2026-08-23T23:31:41.508608
me,me_0025.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10029,0.4227,233.1000061035156,True,2026-08-23T23:31:48.642507
me,me_0026.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10031,0.4235,224.1000061035156,True,2026-08-23T23:31:55.658750
me,me_0027.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10033,0.3897,265.1000061035156,True,2026-08-23T23:32:02.734981
me,me_0028.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10035,0.4262,237.5,True,2026-08-23T23:32:09.928449
me,me_0029.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10029,1.0,0.0,False,2026-08-23T23:32:16.811555
me,me_0029.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10030,0.4139,235.3000030517578,True,2026-08-23T23:32:23.914419
me,me_0030.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10032,1.0,0.0,False,2026-08-23T23:32:30.914718
me,me_0030.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10033,0.3897,265.1000061035156,True,2026-08-23T23:32:38.151743
me,me_0031.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10035,0.4262,237.5,True,2026-08-23T23:32:45.604790
me,me_0032.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10037,0.4131,254.6000061035156,True,2026-08-23T23:32:53.610103
me,me_0033.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10039,0.4298,267.1000061035156,True,2026-08-23T23:33:02.997017
professor,professor_0000.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10000,0.3177,204.8999938964844,True,2026-08-24T09:59:13.936126
professor,professor_0001.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10002,0.4369,229.0,True,2026-08-24T09:59:22.677835
professor,professor_0002.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10004,0.4156,258.29998779296875,True,2026-08-24T09:59:28.914623
professor,professor_0003.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10006,0.4475,260.29998779296875,True,2026-08-24T09:59:35.005775
professor,professor_0004.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10008,0.3302,251.1999969482422,True,2026-08-24T09:59:41.123101
professor,professor_0005.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10005,0.4346,259.1000061035156,True,2026-08-24T09:59:47.409419
professor,professor_0006.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10007,1.0,0.0,False,2026-08-24T09:59:53.962586
professor,professor_0006.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10008,0.3189,260.3999938964844,True,2026-08-24T10:00:00.925113
professor,professor_0007.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10010,0.5199,257.5,False,2026-08-24T10:00:07.935286
professor,professor_0007.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10011,0.4707,236.3999938964844,True,2026-08-24T10:00:15.051927
professor,professor_0008.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10013,0.3105,254.5,True,2026-08-24T10:00:22.414552
professor,professor_0009.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10015,0.367,256.8999938964844,True,2026-08-24T10:00:29.726749
professor,professor_0010.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10010,0.5199,257.5,False,2026-08-24T10:00:37.068417
professor,professor_0010.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10011,0.4707,236.3999938964844,True,2026-08-24T10:00:44.166436
professor,professor_0011.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10013,0.3105,254.5,True,2026-08-24T10:00:51.280202
professor,professor_0012.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10015,0.367,256.8999938964844,True,2026-08-24T10:00:58.177285
professor,professor_0013.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10017,0.46,209.6000061035156,True,2026-08-24T10:01:05.276081
professor,professor_0014.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10019,0.346,263.6000061035156,True,2026-08-24T10:01:12.453555
professor,professor_0014.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10014,0.3258,219.5,True,2026-08-24T10:03:27.148390
professor,professor_0015.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10016,0.3138,227.6999969482422,True,2026-08-24T10:03:34.328352
professor,professor_0016.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10018,1.0,0.0,False,2026-08-24T10:03:41.167837
professor,professor_0016.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10019,0.3316,265.3999938964844,True,2026-08-24T10:03:47.868492
professor,professor_0017.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10021,0.3459,232.89999389648438,True,2026-08-24T10:03:54.923749
professor,professor_0018.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10023,0.3505,260.1000061035156,True,2026-08-24T10:04:01.967853
professor,professor_0019.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10019,0.3316,265.3999938964844,True,2026-08-24T10:04:09.161450
professor,professor_0020.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10021,0.3459,232.89999389648438,True,2026-08-24T10:04:16.153136
professor,professor_0021.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10023,0.3505,260.1000061035156,True,2026-08-24T10:04:23.016465
professor,professor_0022.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10025,0.4712,266.0,True,2026-08-24T10:04:30.015033
professor,professor_0023.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10027,1.0,0.0,False,2026-08-24T10:04:36.845261
professor,professor_0023.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10028,1.0,0.0,False,2026-08-24T10:04:43.834630
professor,professor_0023.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10029,1.0,0.0,False,2026-08-24T10:04:50.660383
professor,professor_0023.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10030,0.3333,236.1999969482422,True,2026-08-24T10:04:57.663656
professor,professor_0024.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10024,1.0,0.0,False,2026-08-24T10:05:04.739931
professor,professor_0024.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10025,0.4667,251.39999389648438,True,2026-08-24T10:05:12.048413
professor,professor_0025.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10027,1.0,0.0,False,2026-08-24T10:05:19.050234
professor,professor_0025.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10028,1.0,0.0,False,2026-08-24T10:05:25.954623
professor,professor_0025.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10029,0.4452,194.0,True,2026-08-24T10:05:32.823622
professor,professor_0026.jpg,2,id_clean,"realistic photograph of the same person, clear frontal face, direct eye contact with camera, neutral expression, natural skin and hair, realistic facial proportions, head and shoulders, plain white background, single person, centered",10031,0.3171,248.39999389648438,True,2026-08-24T10:05:39.603560
professor,professor_0027.jpg,0,id_front,"photorealistic identity verification photograph of the same person, front-facing straight-on face, looking directly into the camera, neutral expression, natural facial proportions, realistic skin texture, head and shoulders, centered composition, even soft lighting, plain white background, single person",10033,0.4261,254.39999389648438,True,2026-08-24T10:05:46.604851
professor,professor_0028.jpg,1,id_studio,"photorealistic passport-style photograph of the same person, straight frontal view, looking directly at camera, neutral expression, natural skin tone, realistic facial proportions, head and shoulders, soft even illumination, plain white background, single person, centered",10035,0.3364,202.60000610351562,True,2026-08-24T10:05:53.433417
